Task name: KDDProject
Task description: -

Date of output: 1.5.2020

Survey of antecedent attributes

	Group	Name	Description
	Default Partial Cedent	Country (subset), 1 - 1	-
	Default Partial Cedent	Rank_ (subset), 1 - 1	-
	Default Partial Cedent	Year_ (subset), 1 - 1	-

Survey of variable antecedent attributes

	Group	Name	Description
	Default Partial Cedent	x__A1__Exports_and_imports_ (subset), 1 - 1	-
	Default Partial Cedent	x__C1__Security_Apparatus_ (subset), 1 - 1	-
	Default Partial Cedent	x__E1__Economy_ (subset), 1 - 1	-
	Default Partial Cedent	x__P1__State_Legitimacy_ (subset), 1 - 1	-
	Default Partial Cedent	x__R1__Life_expectancy_at_birth_ (subset), 1 - 1	-
	Default Partial Cedent	x__S1__Demographic_Pressures_ (subset), 1 - 1	-
	Default Partial Cedent	x__U1__Unemployment_total_ (subset), 1 - 1	-

Survey of succedent attributes

	Group	Name	Description

Survey of variable sukcedent attributes

	Group	Name	Description
	Default Partial Cedent	Total( Alert -> Sustainable)	-

Survey of Action4ft-Quantifiers
	a-frequency	Before >= 2.00 Absolute number
	a-frequency	After >= 2.00 Absolute number

Task parameters
	The comparison of the first set versus the second set
	Sets must differ in all rows (i.e. not overlapping sets)

Nr.	Hypothesis	D%-Sum	Df-Conf	Df-AFUI	Df-FUE	Df-Avg	R-Conf	R-DFUI	R-FUE	R-Avg	H-Conf	H-DFUI	H-FUE	H-Avg	B:a	B:b	B:c	B:d	B:r	B:n	B:Conf	B:DConf	B:EConf	B:Supp	B:Cmplt	B:AvgDf	B:Lift	B:LBound	B:UBound	B:ELBound	B:EUBound	B:DLBound	B:DUBound	B:Fisher	B:Chi-Sq	B:PSep	B:bMean	B:bVAR	B:bStDev	B:P(>=90%)	B:P(>=95%)	A:a	A:b	A:c	A:d	A:r	A:n	A:Conf	A:DConf	A:EConf	A:Supp	A:Cmplt	A:AvgDf	A:Lift	A:LBound	A:UBound	A:ELBound	A:EUBound	A:DLBound	A:DUBound	A:Fisher	A:Chi-Sq	A:PSep	A:bMean	A:bVAR	A:bStDev	A:P(>=90%)	A:P(>=95%)	
367	Year_(2010) :  (x__P1__State_Legitimacy_(9.1)  ->  x__P1__State_Legitimacy_(0.8)) >÷< (Total(Alert)  ->  Total(Sustainable))	0.13	0	0.0041580042	-0.0564971751	-2.0239085239	1	1.0540540541	0.9346405229	0.6515124396	1	1.0540540541	1.0699300699	1.5348901099	3	0	34	140	3	177	1	0.0810810811	0.8079096045	0.0169491525	0.0810810811	3.7837837838	4.7837837838	0.729	1	0.9999300855	0.0001580167	1	0	0.0085516179	11.5470643057	10.3333333333	0.8	0.8	0.1632993162	0.3439000019	0.1854937502	2	0	24	151	2	177	1	0.0769230769	0.8644067797	0.011299435	0.0769230769	5.8076923077	6.8076923077	0.81	1	0.9506651766	0.0774162252	1	0	0.020865434	11.7481318681	11	0.75	0.75	0.1936491673	0.271	0.1426250001	
421	Year_(2010) :  (x__P1__State_Legitimacy_(9.3)  ->  x__P1__State_Legitimacy_(1.8)) >÷< (Total(Alert)  ->  Total(Sustainable))	0.14	0	-0.0613305613	-0.0677966102	-2.0239085239	1	0.4684684685	0.9220779221	0.6515124396	1	2.1346153846	1.0845070423	1.5348901099	2	0	35	140	2	177	1	0.0540540541	0.802259887	0.011299435	0.0540540541	3.7837837838	4.7837837838	0.81	1	0.9999700811	0.0000699145	1	0	0.0427580894	7.6540540541	16.5	0.75	0.75	0.1936491673	0.271	0.1426250001	3	0	23	151	3	177	1	0.1153846154	0.8700564972	0.0169491525	0.1153846154	5.8076923077	6.8076923077	0.729	1	0.9225837748	0.1168031264	1	0	0.0028615452	17.7234748011	6.6666666667	0.8	0.8	0.1632993162	0.3439000019	0.1854937502	
423	Year_(2010) :  (x__P1__State_Legitimacy_(9.3)  ->  x__P1__State_Legitimacy_(1.5)) >÷< (Total(Alert)  ->  Total(Sustainable))	0.12	0	-0.0228690229	-0.0621468927	-2.0239085239	1	0.7027027027	0.9281045752	0.6515124396	1	1.4230769231	1.0774647887	1.5348901099	2	0	35	140	2	177	1	0.0540540541	0.802259887	0.011299435	0.0540540541	3.7837837838	4.7837837838	0.81	1	0.9999700811	0.0000699145	1	0	0.0427580894	7.6540540541	16.5	0.75	0.75	0.1936491673	0.271	0.1426250001	2	0	24	151	2	177	1	0.0769230769	0.8644067797	0.011299435	0.0769230769	5.8076923077	6.8076923077	0.81	1	0.9506651766	0.0774162252	1	0	0.020865434	11.7481318681	11	0.75	0.75	0.1936491673	0.271	0.1426250001	
424	Year_(2010) :  (x__P1__State_Legitimacy_(9.3)  ->  x__P1__State_Legitimacy_(1)) >÷< (Total(Alert)  ->  Total(Sustainable))	0.12	0	-0.0228690229	-0.0621468927	-2.0239085239	1	0.7027027027	0.9281045752	0.6515124396	1	1.4230769231	1.0774647887	1.5348901099	2	0	35	140	2	177	1	0.0540540541	0.802259887	0.011299435	0.0540540541	3.7837837838	4.7837837838	0.81	1	0.9999700811	0.0000699145	1	0	0.0427580894	7.6540540541	16.5	0.75	0.75	0.1936491673	0.271	0.1426250001	2	0	24	151	2	177	1	0.0769230769	0.8644067797	0.011299435	0.0769230769	5.8076923077	6.8076923077	0.81	1	0.9506651766	0.0774162252	1	0	0.020865434	11.7481318681	11	0.75	0.75	0.1936491673	0.271	0.1426250001	
425	Year_(2010) :  (x__P1__State_Legitimacy_(9.3)  ->  x__P1__State_Legitimacy_(0.8)) >÷< (Total(Alert)  ->  Total(Sustainable))	0.12	0	-0.0228690229	-0.0621468927	-2.0239085239	1	0.7027027027	0.9281045752	0.6515124396	1	1.4230769231	1.0774647887	1.5348901099	2	0	35	140	2	177	1	0.0540540541	0.802259887	0.011299435	0.0540540541	3.7837837838	4.7837837838	0.81	1	0.9999700811	0.0000699145	1	0	0.0427580894	7.6540540541	16.5	0.75	0.75	0.1936491673	0.271	0.1426250001	2	0	24	151	2	177	1	0.0769230769	0.8644067797	0.011299435	0.0769230769	5.8076923077	6.8076923077	0.81	1	0.9506651766	0.0774162252	1	0	0.020865434	11.7481318681	11	0.75	0.75	0.1936491673	0.271	0.1426250001	
353	Year_(2010) :  (x__P1__State_Legitimacy_(9.9)  ->  x__P1__State_Legitimacy_(1.8)) >÷< (Total(Alert)  ->  Total(Sustainable))	0.12	0	-0.0343035343	-0.0621468927	-2.0239085239	1	0.7027027027	0.9285714286	0.6515124396	1	1.4230769231	1.0769230769	1.5348901099	3	0	34	140	3	177	1	0.0810810811	0.8079096045	0.0169491525	0.0810810811	3.7837837838	4.7837837838	0.729	1	0.9999300855	0.0001580167	1	0	0.0085516179	11.5470643057	10.3333333333	0.8	0.8	0.1632993162	0.3439000019	0.1854937502	3	0	23	151	3	177	1	0.1153846154	0.8700564972	0.0169491525	0.1153846154	5.8076923077	6.8076923077	0.729	1	0.9225837748	0.1168031264	1	0	0.0028615452	17.7234748011	6.6666666667	0.8	0.8	0.1632993162	0.3439000019	0.1854937502	
355	Year_(2010) :  (x__P1__State_Legitimacy_(9.9)  ->  x__P1__State_Legitimacy_(1.5)) >÷< (Total(Alert)  ->  Total(Sustainable))	0.13	0	0.0041580042	-0.0564971751	-2.0239085239	1	1.0540540541	0.9346405229	0.6515124396	1	1.0540540541	1.0699300699	1.5348901099	3	0	34	140	3	177	1	0.0810810811	0.8079096045	0.0169491525	0.0810810811	3.7837837838	4.7837837838	0.729	1	0.9999300855	0.0001580167	1	0	0.0085516179	11.5470643057	10.3333333333	0.8	0.8	0.1632993162	0.3439000019	0.1854937502	2	0	24	151	2	177	1	0.0769230769	0.8644067797	0.011299435	0.0769230769	5.8076923077	6.8076923077	0.81	1	0.9506651766	0.0774162252	1	0	0.020865434	11.7481318681	11	0.75	0.75	0.1936491673	0.271	0.1426250001	
356	Year_(2010) :  (x__P1__State_Legitimacy_(9.9)  ->  x__P1__State_Legitimacy_(1)) >÷< (Total(Alert)  ->  Total(Sustainable))	0.13	0	0.0041580042	-0.0564971751	-2.0239085239	1	1.0540540541	0.9346405229	0.6515124396	1	1.0540540541	1.0699300699	1.5348901099	3	0	34	140	3	177	1	0.0810810811	0.8079096045	0.0169491525	0.0810810811	3.7837837838	4.7837837838	0.729	1	0.9999300855	0.0001580167	1	0	0.0085516179	11.5470643057	10.3333333333	0.8	0.8	0.1632993162	0.3439000019	0.1854937502	2	0	24	151	2	177	1	0.0769230769	0.8644067797	0.011299435	0.0769230769	5.8076923077	6.8076923077	0.81	1	0.9506651766	0.0774162252	1	0	0.020865434	11.7481318681	11	0.75	0.75	0.1936491673	0.271	0.1426250001	
357	Year_(2010) :  (x__P1__State_Legitimacy_(9.9)  ->  x__P1__State_Legitimacy_(0.8)) >÷< (Total(Alert)  ->  Total(Sustainable))	0.13	0	0.0041580042	-0.0564971751	-2.0239085239	1	1.0540540541	0.9346405229	0.6515124396	1	1.0540540541	1.0699300699	1.5348901099	3	0	34	140	3	177	1	0.0810810811	0.8079096045	0.0169491525	0.0810810811	3.7837837838	4.7837837838	0.729	1	0.9999300855	0.0001580167	1	0	0.0085516179	11.5470643057	10.3333333333	0.8	0.8	0.1632993162	0.3439000019	0.1854937502	2	0	24	151	2	177	1	0.0769230769	0.8644067797	0.011299435	0.0769230769	5.8076923077	6.8076923077	0.81	1	0.9506651766	0.0774162252	1	0	0.020865434	11.7481318681	11	0.75	0.75	0.1936491673	0.271	0.1426250001	
416	Year_(2010) :  (x__P1__State_Legitimacy_(10)  ->  x__P1__State_Legitimacy_(1.8)) >÷< (Total(Alert)  ->  Total(Sustainable))	0.14	0	-0.0613305613	-0.0677966102	-2.0239085239	1	0.4684684685	0.9220779221	0.6515124396	1	2.1346153846	1.0845070423	1.5348901099	2	0	35	140	2	177	1	0.0540540541	0.802259887	0.011299435	0.0540540541	3.7837837838	4.7837837838	0.81	1	0.9999700811	0.0000699145	1	0	0.0427580894	7.6540540541	16.5	0.75	0.75	0.1936491673	0.271	0.1426250001	3	0	23	151	3	177	1	0.1153846154	0.8700564972	0.0169491525	0.1153846154	5.8076923077	6.8076923077	0.729	1	0.9225837748	0.1168031264	1	0	0.0028615452	17.7234748011	6.6666666667	0.8	0.8	0.1632993162	0.3439000019	0.1854937502	
418	Year_(2010) :  (x__P1__State_Legitimacy_(10)  ->  x__P1__State_Legitimacy_(1.5)) >÷< (Total(Alert)  ->  Total(Sustainable))	0.12	0	-0.0228690229	-0.0621468927	-2.0239085239	1	0.7027027027	0.9281045752	0.6515124396	1	1.4230769231	1.0774647887	1.5348901099	2	0	35	140	2	177	1	0.0540540541	0.802259887	0.011299435	0.0540540541	3.7837837838	4.7837837838	0.81	1	0.9999700811	0.0000699145	1	0	0.0427580894	7.6540540541	16.5	0.75	0.75	0.1936491673	0.271	0.1426250001	2	0	24	151	2	177	1	0.0769230769	0.8644067797	0.011299435	0.0769230769	5.8076923077	6.8076923077	0.81	1	0.9506651766	0.0774162252	1	0	0.020865434	11.7481318681	11	0.75	0.75	0.1936491673	0.271	0.1426250001	
419	Year_(2010) :  (x__P1__State_Legitimacy_(10)  ->  x__P1__State_Legitimacy_(1)) >÷< (Total(Alert)  ->  Total(Sustainable))	0.12	0	-0.0228690229	-0.0621468927	-2.0239085239	1	0.7027027027	0.9281045752	0.6515124396	1	1.4230769231	1.0774647887	1.5348901099	2	0	35	140	2	177	1	0.0540540541	0.802259887	0.011299435	0.0540540541	3.7837837838	4.7837837838	0.81	1	0.9999700811	0.0000699145	1	0	0.0427580894	7.6540540541	16.5	0.75	0.75	0.1936491673	0.271	0.1426250001	2	0	24	151	2	177	1	0.0769230769	0.8644067797	0.011299435	0.0769230769	5.8076923077	6.8076923077	0.81	1	0.9506651766	0.0774162252	1	0	0.020865434	11.7481318681	11	0.75	0.75	0.1936491673	0.271	0.1426250001	
420	Year_(2010) :  (x__P1__State_Legitimacy_(10)  ->  x__P1__State_Legitimacy_(0.8)) >÷< (Total(Alert)  ->  Total(Sustainable))	0.12	0	-0.0228690229	-0.0621468927	-2.0239085239	1	0.7027027027	0.9281045752	0.6515124396	1	1.4230769231	1.0774647887	1.5348901099	2	0	35	140	2	177	1	0.0540540541	0.802259887	0.011299435	0.0540540541	3.7837837838	4.7837837838	0.81	1	0.9999700811	0.0000699145	1	0	0.0427580894	7.6540540541	16.5	0.75	0.75	0.1936491673	0.271	0.1426250001	2	0	24	151	2	177	1	0.0769230769	0.8644067797	0.011299435	0.0769230769	5.8076923077	6.8076923077	0.81	1	0.9506651766	0.0774162252	1	0	0.020865434	11.7481318681	11	0.75	0.75	0.1936491673	0.271	0.1426250001	
351	Year_(2010) :  (x__R1__Life_expectancy_at_birth_(73.1)  ->  x__R1__Life_expectancy_at_birth_(80.4)) >÷< (Total(Alert)  ->  Total(Sustainable))	0.13	0	0.0041580042	-0.0564971751	-2.0239085239	1	1.0540540541	0.9346405229	0.6515124396	1	1.0540540541	1.0699300699	1.5348901099	3	0	34	140	3	177	1	0.0810810811	0.8079096045	0.0169491525	0.0810810811	3.7837837838	4.7837837838	0.729	1	0.9999300855	0.0001580167	1	0	0.0085516179	11.5470643057	10.3333333333	0.8	0.8	0.1632993162	0.3439000019	0.1854937502	2	0	24	151	2	177	1	0.0769230769	0.8644067797	0.011299435	0.0769230769	5.8076923077	6.8076923077	0.81	1	0.9506651766	0.0774162252	1	0	0.020865434	11.7481318681	11	0.75	0.75	0.1936491673	0.271	0.1426250001	
352	Year_(2010) :  (x__R1__Life_expectancy_at_birth_(73.1)  ->  x__R1__Life_expectancy_at_birth_(76.3)) >÷< (Total(Alert)  ->  Total(Sustainable))	0.13	0	0.0041580042	-0.0564971751	-2.0239085239	1	1.0540540541	0.9346405229	0.6515124396	1	1.0540540541	1.0699300699	1.5348901099	3	0	34	140	3	177	1	0.0810810811	0.8079096045	0.0169491525	0.0810810811	3.7837837838	4.7837837838	0.729	1	0.9999300855	0.0001580167	1	0	0.0085516179	11.5470643057	10.3333333333	0.8	0.8	0.1632993162	0.3439000019	0.1854937502	2	0	24	151	2	177	1	0.0769230769	0.8644067797	0.011299435	0.0769230769	5.8076923077	6.8076923077	0.81	1	0.9506651766	0.0774162252	1	0	0.020865434	11.7481318681	11	0.75	0.75	0.1936491673	0.271	0.1426250001	
413	Year_(2010) :  (x__R1__Life_expectancy_at_birth_(78.8)  ->  x__R1__Life_expectancy_at_birth_(80.4)) >÷< (Total(Alert)  ->  Total(Sustainable))	0.12	0	-0.0228690229	-0.0621468927	-2.0239085239	1	0.7027027027	0.9281045752	0.6515124396	1	1.4230769231	1.0774647887	1.5348901099	2	0	35	140	2	177	1	0.0540540541	0.802259887	0.011299435	0.0540540541	3.7837837838	4.7837837838	0.81	1	0.9999700811	0.0000699145	1	0	0.0427580894	7.6540540541	16.5	0.75	0.75	0.1936491673	0.271	0.1426250001	2	0	24	151	2	177	1	0.0769230769	0.8644067797	0.011299435	0.0769230769	5.8076923077	6.8076923077	0.81	1	0.9506651766	0.0774162252	1	0	0.020865434	11.7481318681	11	0.75	0.75	0.1936491673	0.271	0.1426250001	
414	Year_(2010) :  (x__R1__Life_expectancy_at_birth_(78.8)  ->  x__R1__Life_expectancy_at_birth_(76.3)) >÷< (Total(Alert)  ->  Total(Sustainable))	0.12	0	-0.0228690229	-0.0621468927	-2.0239085239	1	0.7027027027	0.9281045752	0.6515124396	1	1.4230769231	1.0774647887	1.5348901099	2	0	35	140	2	177	1	0.0540540541	0.802259887	0.011299435	0.0540540541	3.7837837838	4.7837837838	0.81	1	0.9999700811	0.0000699145	1	0	0.0427580894	7.6540540541	16.5	0.75	0.75	0.1936491673	0.271	0.1426250001	2	0	24	151	2	177	1	0.0769230769	0.8644067797	0.011299435	0.0769230769	5.8076923077	6.8076923077	0.81	1	0.9506651766	0.0774162252	1	0	0.020865434	11.7481318681	11	0.75	0.75	0.1936491673	0.271	0.1426250001	
408	Year_(2010) :  (x__S1__Demographic_Pressures_(9.3)  ->  x__S1__Demographic_Pressures_(2.7)) >÷< (Total(Alert)  ->  Total(Sustainable))	0.14	0	-0.0613305613	-0.0677966102	-2.0239085239	1	0.4684684685	0.9220779221	0.6515124396	1	2.1346153846	1.0845070423	1.5348901099	2	0	35	140	2	177	1	0.0540540541	0.802259887	0.011299435	0.0540540541	3.7837837838	4.7837837838	0.81	1	0.9999700811	0.0000699145	1	0	0.0427580894	7.6540540541	16.5	0.75	0.75	0.1936491673	0.271	0.1426250001	3	0	23	151	3	177	1	0.1153846154	0.8700564972	0.0169491525	0.1153846154	5.8076923077	6.8076923077	0.729	1	0.9225837748	0.1168031264	1	0	0.0028615452	17.7234748011	6.6666666667	0.8	0.8	0.1632993162	0.3439000019	0.1854937502	
409	Year_(2010) :  (x__S1__Demographic_Pressures_(9.3)  ->  x__S1__Demographic_Pressures_(3.2)) >÷< (Total(Alert)  ->  Total(Sustainable))	0.12	0	-0.0228690229	-0.0621468927	-2.0239085239	1	0.7027027027	0.9281045752	0.6515124396	1	1.4230769231	1.0774647887	1.5348901099	2	0	35	140	2	177	1	0.0540540541	0.802259887	0.011299435	0.0540540541	3.7837837838	4.7837837838	0.81	1	0.9999700811	0.0000699145	1	0	0.0427580894	7.6540540541	16.5	0.75	0.75	0.1936491673	0.271	0.1426250001	2	0	24	151	2	177	1	0.0769230769	0.8644067797	0.011299435	0.0769230769	5.8076923077	6.8076923077	0.81	1	0.9506651766	0.0774162252	1	0	0.020865434	11.7481318681	11	0.75	0.75	0.1936491673	0.271	0.1426250001	
410	Year_(2010) :  (x__S1__Demographic_Pressures_(9.3)  ->  x__S1__Demographic_Pressures_(2.8)) >÷< (Total(Alert)  ->  Total(Sustainable))	0.12	0	-0.0228690229	-0.0621468927	-2.0239085239	1	0.7027027027	0.9281045752	0.6515124396	1	1.4230769231	1.0774647887	1.5348901099	2	0	35	140	2	177	1	0.0540540541	0.802259887	0.011299435	0.0540540541	3.7837837838	4.7837837838	0.81	1	0.9999700811	0.0000699145	1	0	0.0427580894	7.6540540541	16.5	0.75	0.75	0.1936491673	0.271	0.1426250001	2	0	24	151	2	177	1	0.0769230769	0.8644067797	0.011299435	0.0769230769	5.8076923077	6.8076923077	0.81	1	0.9506651766	0.0774162252	1	0	0.020865434	11.7481318681	11	0.75	0.75	0.1936491673	0.271	0.1426250001	
324	Year_(2010) :  (x__S1__Demographic_Pressures_(9.4)  ->  x__S1__Demographic_Pressures_(2.7)) >÷< (Total(Alert)  ->  Total(Sustainable))	0.12	0	-0.0343035343	-0.0621468927	-2.0239085239	1	0.7027027027	0.9285714286	0.6515124396	1	1.4230769231	1.0769230769	1.5348901099	3	0	34	140	3	177	1	0.0810810811	0.8079096045	0.0169491525	0.0810810811	3.7837837838	4.7837837838	0.729	1	0.9999300855	0.0001580167	1	0	0.0085516179	11.5470643057	10.3333333333	0.8	0.8	0.1632993162	0.3439000019	0.1854937502	3	0	23	151	3	177	1	0.1153846154	0.8700564972	0.0169491525	0.1153846154	5.8076923077	6.8076923077	0.729	1	0.9225837748	0.1168031264	1	0	0.0028615452	17.7234748011	6.6666666667	0.8	0.8	0.1632993162	0.3439000019	0.1854937502	
325	Year_(2010) :  (x__S1__Demographic_Pressures_(9.4)  ->  x__S1__Demographic_Pressures_(3.2)) >÷< (Total(Alert)  ->  Total(Sustainable))	0.13	0	0.0041580042	-0.0564971751	-2.0239085239	1	1.0540540541	0.9346405229	0.6515124396	1	1.0540540541	1.0699300699	1.5348901099	3	0	34	140	3	177	1	0.0810810811	0.8079096045	0.0169491525	0.0810810811	3.7837837838	4.7837837838	0.729	1	0.9999300855	0.0001580167	1	0	0.0085516179	11.5470643057	10.3333333333	0.8	0.8	0.1632993162	0.3439000019	0.1854937502	2	0	24	151	2	177	1	0.0769230769	0.8644067797	0.011299435	0.0769230769	5.8076923077	6.8076923077	0.81	1	0.9506651766	0.0774162252	1	0	0.020865434	11.7481318681	11	0.75	0.75	0.1936491673	0.271	0.1426250001	
326	Year_(2010) :  (x__S1__Demographic_Pressures_(9.4)  ->  x__S1__Demographic_Pressures_(2.8)) >÷< (Total(Alert)  ->  Total(Sustainable))	0.13	0	0.0041580042	-0.0564971751	-2.0239085239	1	1.0540540541	0.9346405229	0.6515124396	1	1.0540540541	1.0699300699	1.5348901099	3	0	34	140	3	177	1	0.0810810811	0.8079096045	0.0169491525	0.0810810811	3.7837837838	4.7837837838	0.729	1	0.9999300855	0.0001580167	1	0	0.0085516179	11.5470643057	10.3333333333	0.8	0.8	0.1632993162	0.3439000019	0.1854937502	2	0	24	151	2	177	1	0.0769230769	0.8644067797	0.011299435	0.0769230769	5.8076923077	6.8076923077	0.81	1	0.9506651766	0.0774162252	1	0	0.020865434	11.7481318681	11	0.75	0.75	0.1936491673	0.271	0.1426250001	
403	Year_(2010) :  (x__S1__Demographic_Pressures_(9.6)  ->  x__S1__Demographic_Pressures_(2.7)) >÷< (Total(Alert)  ->  Total(Sustainable))	0.14	0	-0.0613305613	-0.0677966102	-2.0239085239	1	0.4684684685	0.9220779221	0.6515124396	1	2.1346153846	1.0845070423	1.5348901099	2	0	35	140	2	177	1	0.0540540541	0.802259887	0.011299435	0.0540540541	3.7837837838	4.7837837838	0.81	1	0.9999700811	0.0000699145	1	0	0.0427580894	7.6540540541	16.5	0.75	0.75	0.1936491673	0.271	0.1426250001	3	0	23	151	3	177	1	0.1153846154	0.8700564972	0.0169491525	0.1153846154	5.8076923077	6.8076923077	0.729	1	0.9225837748	0.1168031264	1	0	0.0028615452	17.7234748011	6.6666666667	0.8	0.8	0.1632993162	0.3439000019	0.1854937502	
404	Year_(2010) :  (x__S1__Demographic_Pressures_(9.6)  ->  x__S1__Demographic_Pressures_(3.2)) >÷< (Total(Alert)  ->  Total(Sustainable))	0.12	0	-0.0228690229	-0.0621468927	-2.0239085239	1	0.7027027027	0.9281045752	0.6515124396	1	1.4230769231	1.0774647887	1.5348901099	2	0	35	140	2	177	1	0.0540540541	0.802259887	0.011299435	0.0540540541	3.7837837838	4.7837837838	0.81	1	0.9999700811	0.0000699145	1	0	0.0427580894	7.6540540541	16.5	0.75	0.75	0.1936491673	0.271	0.1426250001	2	0	24	151	2	177	1	0.0769230769	0.8644067797	0.011299435	0.0769230769	5.8076923077	6.8076923077	0.81	1	0.9506651766	0.0774162252	1	0	0.020865434	11.7481318681	11	0.75	0.75	0.1936491673	0.271	0.1426250001	
405	Year_(2010) :  (x__S1__Demographic_Pressures_(9.6)  ->  x__S1__Demographic_Pressures_(2.8)) >÷< (Total(Alert)  ->  Total(Sustainable))	0.12	0	-0.0228690229	-0.0621468927	-2.0239085239	1	0.7027027027	0.9281045752	0.6515124396	1	1.4230769231	1.0774647887	1.5348901099	2	0	35	140	2	177	1	0.0540540541	0.802259887	0.011299435	0.0540540541	3.7837837838	4.7837837838	0.81	1	0.9999700811	0.0000699145	1	0	0.0427580894	7.6540540541	16.5	0.75	0.75	0.1936491673	0.271	0.1426250001	2	0	24	151	2	177	1	0.0769230769	0.8644067797	0.011299435	0.0769230769	5.8076923077	6.8076923077	0.81	1	0.9506651766	0.0774162252	1	0	0.020865434	11.7481318681	11	0.75	0.75	0.1936491673	0.271	0.1426250001	
152	(x__E1__Economy_(8.2)  ->  x__E1__Economy_(4)) >÷< (Total(Alert)  ->  Total(Sustainable))	0.15	0	-0.0902255639	-0.0677966102	-1.3492723493	1	0.3684210526	0.9215686275	0.6186839013	1	2.7142857143	1.085106383	1.616334283	2	1	35	139	3	177	0.6666666667	0.0526315789	0.7966101695	0.011299435	0.0540540541	2.1891891892	3.1891891892	0.972	0.271	0.99998761	0.0000299189	1	0	0.1111710324	3.8653208627	17	0.6	0.6	0.2	0.0522999963	0.0140187495	4	2	22	149	6	177	0.6666666667	0.1428571429	0.8644067797	0.0225988701	0.1538461538	3.5384615385	4.5384615385	0.98415	0.114265	0.9506651766	0.0774162252	1	0	0.0045780532	13.389173392	5	0.625	0.625	0.1613743061	0.0256915089	0.0037570446	
153	(x__E1__Economy_(8.2)  ->  x__E1__Economy_(3.7)) >÷< (Total(Alert)  ->  Total(Sustainable))	0.12	0	-0.0214424951	-0.0621468927	-1.3492723493	1	0.7105263158	0.9276315789	0.6186839013	1	1.4074074074	1.0780141844	1.616334283	2	1	35	139	3	177	0.6666666667	0.0526315789	0.7966101695	0.011299435	0.0540540541	2.1891891892	3.1891891892	0.972	0.271	0.99998761	0.0000299189	1	0	0.1111710324	3.8653208627	17	0.6	0.6	0.2	0.0522999963	0.0140187495	2	1	24	150	3	177	0.6666666667	0.0740740741	0.8587570621	0.011299435	0.0769230769	3.5384615385	4.5384615385	0.972	0.271	0.9697605298	0.0493348234	1	0	0.0568732115	6.5791627874	11.5	0.6	0.6	0.2	0.0522999963	0.0140187495	
128	(x__P1__State_Legitimacy_(9.6)  ->  x__P1__State_Legitimacy_(1.6)) >÷< (Total(Alert)  ->  Total(Sustainable))	0.12	0	-0.0214424951	-0.0621468927	-1.3492723493	1	0.7105263158	0.9276315789	0.6186839013	1	1.4074074074	1.0780141844	1.616334283	2	1	35	139	3	177	0.6666666667	0.0526315789	0.7966101695	0.011299435	0.0540540541	2.1891891892	3.1891891892	0.972	0.271	0.99998761	0.0000299189	1	0	0.1111710324	3.8653208627	17	0.6	0.6	0.2	0.0522999963	0.0140187495	2	1	24	150	3	177	0.6666666667	0.0740740741	0.8587570621	0.011299435	0.0769230769	3.5384615385	4.5384615385	0.972	0.271	0.9697605298	0.0493348234	1	0	0.0568732115	6.5791627874	11.5	0.6	0.6	0.2	0.0522999963	0.0140187495	
115	(x__R1__Life_expectancy_at_birth_(74.4)  ->  x__R1__Life_expectancy_at_birth_(71.5)) >÷< (Total(Alert)  ->  Total(Sustainable))	0.12	0	-0.0214424951	-0.0621468927	-1.3492723493	1	0.7105263158	0.9276315789	0.6186839013	1	1.4074074074	1.0780141844	1.616334283	2	1	35	139	3	177	0.6666666667	0.0526315789	0.7966101695	0.011299435	0.0540540541	2.1891891892	3.1891891892	0.972	0.271	0.99998761	0.0000299189	1	0	0.1111710324	3.8653208627	17	0.6	0.6	0.2	0.0522999963	0.0140187495	2	1	24	150	3	177	0.6666666667	0.0740740741	0.8587570621	0.011299435	0.0769230769	3.5384615385	4.5384615385	0.972	0.271	0.9697605298	0.0493348234	1	0	0.0568732115	6.5791627874	11.5	0.6	0.6	0.2	0.0522999963	0.0140187495	
111	(x__R1__Life_expectancy_at_birth_(74.5)  ->  x__R1__Life_expectancy_at_birth_(71.5)) >÷< (Total(Alert)  ->  Total(Sustainable))	0.12	0	-0.0214424951	-0.0621468927	-1.3492723493	1	0.7105263158	0.9276315789	0.6186839013	1	1.4074074074	1.0780141844	1.616334283	2	1	35	139	3	177	0.6666666667	0.0526315789	0.7966101695	0.011299435	0.0540540541	2.1891891892	3.1891891892	0.972	0.271	0.99998761	0.0000299189	1	0	0.1111710324	3.8653208627	17	0.6	0.6	0.2	0.0522999963	0.0140187495	2	1	24	150	3	177	0.6666666667	0.0740740741	0.8587570621	0.011299435	0.0769230769	3.5384615385	4.5384615385	0.972	0.271	0.9697605298	0.0493348234	1	0	0.0568732115	6.5791627874	11.5	0.6	0.6	0.2	0.0522999963	0.0140187495	
